Number,Name,Type1,Type2,Pokedex,Label,Label_adjusted,Pokedex_adjusted
8,Wartortle,Water,,"Its large tail is covered with rich, thick fur that deepens in color with age. The scratches on its shell are evidence of this POKéMON’s toughness in battle.",17,17,its large tail is covered with rich thick fur that deepens in color with age the scratches on its shell are evidence of this toughness in battle
8,Wartortle,Water,,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity.",17,17,it is said to live years its furry tail is popular as a symbol of longevity
8,Wartortle,Water,,"It is a well-established symbol of longevity. If its shell has algae on it, that WARTORTLE is very old.",17,17,it is a well established symbol of longevity if its shell has algae on it that is very old
8,Wartortle,Water,,It cleverly controls its furry ears and tail to maintain its balance while swimming.,17,17,it cleverly controls its furry ears and tail to maintain its balance while swimming
8,Wartortle,Water,,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity.",17,17,it is said to live years its furry tail is popular as a symbol of longevity
8,Wartortle,Water,,"When tapped, this Pokémon will pull in its head, but its tail will still stick out a little bit.",17,17,when tapped this will pull in its head but its tail will still stick out a little bit
8,Wartortle,Water,,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity.",17,17,it is said to live years its furry tail is popular as a symbol of longevity
8,Wartortle,Water,,"Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as Wartortle ages. The scratches on its shell are evidence of this Pokémon’s toughness as a battler.",17,17,its tail is large and covered with a rich thick fur the tail becomes increasingly deeper in color as ages the scratches on its shell are evidence of this toughness as a battler
8,Wartortle,Water,,"When tapped on its head, this Pokémon will pull it in, but its tail will stick out a little bit.",17,17,when tapped on its head this will pull it in but its tail will stick out a little bit
8,Wartortle,Water,,"It is recognized as a symbol of longevity. If its shell has algae on it, that Wartortle is very old.",17,17,it is recognized as a symbol of longevity if its shell has algae on it that is very old
8,Wartortle,Water,,It cleverly controls its furry ears and tail to maintain its balance while swimming.,17,17,it cleverly controls its furry ears and tail to maintain its balance while swimming
8,Wartortle,Water,,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity.",17,17,it is said to live years its furry tail is popular as a symbol of longevity
9,Blastoise,Water,,A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles.,17,17,a brutal with pressurized water jets on its shell they are used for high speed tackles
9,Blastoise,Water,,"Once it takes aim at its enemy, it blasts out water with even more force than a fire hose.",17,17,once it takes aim at its enemy it blasts out water with even more force than a fire hose
9,Blastoise,Water,,It deliberately makes itself heavy so it can withstand the recoil of the water jets it fires.,17,17,it deliberately makes itself heavy so it can withstand the recoil of the water jets it fires
9,Blastoise,Water,,The rocket cannons on its shell fire jets of water capable of punching holes through thick steel.,17,17,the rocket cannons on its shell fire jets of water capable of punching holes through thick steel
9,Blastoise,Water,,It firmly plants its feet on the ground before shooting water from the jets on its back.,17,17,it firmly plants its feet on the ground before shooting water from the jets on its back
9,Blastoise,Water,,BLASTOISE has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet.,17,17, has water spouts that protrude from its shell the water spouts are very accurate they can shoot bullets of water with enough accuracy to strike empty cans from a distance of over feet
9,Blastoise,Water,,"It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",17,17,it crushes its foe under its heavy body to cause fainting in a pinch it will withdraw inside its shell
9,Blastoise,Water,,The pressurized water jets on this brutal POKéMON’s shell are used for high-speed tackles.,17,17,the pressurized water jets on this brutal shell are used for high speed tackles
9,Blastoise,Water,,The waterspouts that protrude from its shell are highly accurate. Their bullets of water can precisely nail tin cans from a distance of over 160 feet.,17,17,the waterspouts that protrude from its shell are highly accurate their bullets of water can precisely nail tin cans from a distance of over feet
9,Blastoise,Water,,The jets of water it spouts from the rocket cannons on its shell can punch through thick steel.,17,17,the jets of water it spouts from the rocket cannons on its shell can punch through thick steel
9,Blastoise,Water,,It deliberately makes itself heavy so it can withstand the recoil of the water jets it fires.,17,17,it deliberately makes itself heavy so it can withstand the recoil of the water jets it fires
9,Blastoise,Water,,The rocket cannons on its shell fire jets of water capable of punching holes through thick steel.,17,17,the rocket cannons on its shell fire jets of water capable of punching holes through thick steel
9,Blastoise,Water,,The jets of water it spouts from the rocket cannons on its shell can punch through thick steel.,17,17,the jets of water it spouts from the rocket cannons on its shell can punch through thick steel
9,Blastoise,Water,,"It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",17,17,it crushes its foe under its heavy body to cause fainting in a pinch it will withdraw inside its shell
9,Blastoise,Water,,The pressurized water jets on this brutal Pokémon’s shell are used for high-speed tackles.,17,17,the pressurized water jets on this brutal shell are used for high speed tackles
9,Blastoise,Water,,Blastoise has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet.,17,17, has water spouts that protrude from its shell the water spouts are very accurate they can shoot bullets of water with enough accuracy to strike empty cans from a distance of over feet
9,Blastoise,Water,,"Once it takes aim at its enemy, it blasts out water with even more force than a fire hose.",17,17,once it takes aim at its enemy it blasts out water with even more force than a fire hose
9,Blastoise,Water,,"It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",17,17,it crushes its foe under its heavy body to cause fainting in a pinch it will withdraw inside its shell
9,Blastoise,Water,,The rocket cannons on its shell fire jets of water capable of punching holes through thick steel.,17,17,the rocket cannons on its shell fire jets of water capable of punching holes through thick steel
9,Blastoise,Water,,The jets of water it spouts from the rocket cannons on its shell can punch through thick steel.,17,17,the jets of water it spouts from the rocket cannons on its shell can punch through thick steel
9,Blastoise,Water,,The cannon on its back is as powerful as a tank gun. Its tough legs and back enable it to withstand the recoil from firing the cannon.,17,17,the cannon on its back is as powerful as a tank gun its tough legs and back enable it to withstand the recoil from firing the cannon
10,Caterpie,Bug,,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.,0,0,its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls
